material_number,region,fiscal_month_id,PCF_amt,PCF_units
0460-202-1631,EMEA,2024M3,50001.81419,142799.0805
0460-202-1631,AMER,2024M3,179513.8136,879076.0
0460-202-1631,AMER,2024M3,4059.083163,16744.0
0460-202-20141,APAC,2024M3,10465.55698,79150.0
0460-202-20141,APAC,2024M3,8414.070201,80031.86603
0460-202-20141,EMEA,2024M3,27298.72059,207713.7848
0460-202-20141,AMER,2024M3,34527.54932,221455.1365
0460-202-20141,AMER,2024M3,519.501707,1466.334293
0460-202-2031,APAC,2024M3,0.0,0.0
0460-202-2031,APAC,2024M3,3444.957004,17430.76923
0460-202-2031,EMEA,2024M3,9972.32559,32479.26325
0460-202-2031,AMER,2024M3,26965.94585,85716.0
0460-204-0490,APAC,2024M3,10395.15172,5897.2948
0460-204-0490,APAC,2024M3,3663.27534,2060.0
0460-204-0490,EMEA,2024M3,15287.12618,6506.776411
0460-204-0490,AMER,2024M3,39601.82033,25632.0
0460-204-0490,AMER,2024M3,5097.66003,1627.221579
0460-204-08141,APAC,2024M3,30297.90167,25673.57011
0460-204-08141,APAC,2024M3,945.697355,849.151391
0460-204-08141,EMEA,2024M3,14636.46521,11734.27155
0460-204-08141,AMER,2024M3,67489.72018,63134.95649
0460-204-08141,AMER,2024M3,4186.569857,2242.013319
0460-204-12141,APAC,2024M3,16338.6657,86954.49452
0460-204-12141,APAC,2024M3,14358.29155,88672.04969
0460-204-12141,EMEA,2024M3,18138.66425,74732.44197
0460-204-12141,AMER,2024M3,62971.96305,283612.1754
0460-204-12141,AMER,2024M3,877.408467,3552.731073
0460-208-12141,AMER,2024M3,800.84941,1231.595574
0460-208-16141,AMER,2024M3,1699.449637,4271.0
0460-208-1631,AMER,2024M3,0.0,92.873604
0460-208-2031,AMER,2024M3,0.0,0.0
0460-208-2090,AMER,2024M3,992.538604,1922.0
0460-215-16141,APAC,2024M3,3804.048315,27248.63099
0460-215-16141,APAC,2024M3,50751.09949,355384.6154
0460-215-16141,EMEA,2024M3,46326.67994,245812.0563
0460-215-16141,AMER,2024M3,97689.03181,543543.0
0460-215-16141,AMER,2024M3,1648.475604,6500.0
0460-215-1631,APAC,2024M3,700.510698,1980.0
0460-215-1631,APAC,2024M3,12075.87417,36726.77614
0460-215-1631,EMEA,2024M3,3636.850056,6312.229439
0460-215-1631,AMER,2024M3,45896.97694,140751.0375
0460-220-1231,APAC,2024M3,55.878915,65.957178
0460-220-1231,EMEA,2024M3,1330.804138,2178.35615
0460-220-1231,AMER,2024M3,6800.17305,12264.0
0460-220-1231,AMER,2024M3,322.508434,454.0
0460-229-16141,AMER,2024M3,372.898038,865.0
0460-241-16141,AMER,2024M3,0.0,0.0
0460-244-16141,AMER,2024M3,1184.562118,2605.567211
0460-244-1631,AMER,2024M3,2265.038692,1077.0
0460-245-1290,AMER,2024M3,419.658526,488.0
0460-247-16141,AMER,2024M3,721.414829,1127.164641
0460-247-1631,AMER,2024M3,6253.779276,3694.0
0460-256-12233,AMER,2024M3,3549.145572,2193.01763
0460-264-16141,EMEA,2024M3,4125.109703,4388.5128
0460-264-16141,AMER,2024M3,2692.559221,1440.944448
0462-004-1631,EMEA,2024M3,0.0,0.0
0462-004-1631,AMER,2024M3,1015.216275,1055.154877
0462-005-20141,APAC,2024M3,3967.077073,7637.245456
0462-005-20141,APAC,2024M3,5083.033289,10077.01
0462-005-20141,EMEA,2024M3,16658.95359,30607.65735
0462-005-20141,AMER,2024M3,76534.36473,202791.574
0462-005-20141,AMER,2024M3,52.653756,147.145873
0462-005-20309,APAC,2024M3,0.0,0.0
0462-005-20309,EMEA,2024M3,786.097308,1385.885579
0462-005-20309,AMER,2024M3,1541.607164,2599.995363
0462-005-2031,APAC,2024M3,0.0,0.0
0462-005-2031,EMEA,2024M3,26068.31176,19369.64426
0462-005-2031,AMER,2024M3,58498.33736,72363.34623
0462-005-2031,AMER,2024M3,870.996527,1363.0
0462-201-16141,APAC,2024M3,33603.93951,199632.605
0462-201-16141,APAC,2024M3,37558.02264,199534.7692
0462-201-16141,EMEA,2024M3,183746.9243,957522.0041
0462-201-16141,AMER,2024M3,480689.7601,3050399.518
0462-201-16141,AMER,2024M3,8303.201926,33997.0
0462-201-1631,APAC,2024M3,30808.1329499999,99500.0
0462-201-1631,APAC,2024M3,22903.78791,44658.07692
0462-201-1631,EMEA,2024M3,77925.68232,243523.5512
0462-201-1631,AMER,2024M3,351517.0254,1043676.076
0462-201-1631,AMER,2024M3,13214.243,31762.0
0462-201-20141,APAC,2024M3,6022.747555,32418.60237
0462-201-20141,APAC,2024M3,15855.41538,92307.69231
0462-201-20141,EMEA,2024M3,32299.5177,119972.8903
0462-201-20141,AMER,2024M3,53819.20959,218067.0
0462-201-20141,AMER,2024M3,670.701923,2046.132976
0462-201-2031,APAC,2024M3,3156.541985,11876.08909
0462-201-2031,APAC,2024M3,2513.913074,7923.076922
0462-201-2031,EMEA,2024M3,15697.7887,52237.88724
0462-201-2031,AMER,2024M3,36581.88674,120486.0
0462-203-04141,APAC,2024M3,20692.22894,8435.736557
0462-203-04141,APAC,2024M3,4173.555084,1663.846153
0462-203-04141,EMEA,2024M3,4042.693276,1268.265415
0462-203-04141,AMER,2024M3,91536.97444,40656.20997
0462-203-04141,AMER,2024M3,2275.755855,871.969198
0462-203-08141,APAC,2024M3,56375.92302,33605.07748
0462-203-08141,APAC,2024M3,3899.19923,2376.923076
0462-203-08141,EMEA,2024M3,50981.5499,25842.57599
0462-203-08141,AMER,2024M3,121289.3189,65150.0
0462-203-08141,AMER,2024M3,19450.74315,8332.898739
0462-203-12141,APAC,2024M3,17267.54074,65954.48756
0462-203-12141,APAC,2024M3,10301.08835,34170.55058
0462-203-12141,EMEA,2024M3,15433.51941,55274.97432
0462-203-12141,AMER,2024M3,73612.66126,318831.0
0462-203-12141,AMER,2024M3,1971.912382,7072.0
0462-209-16141,APAC,2024M3,8261.984455,50384.84504
0462-209-16141,APAC,2024M3,77131.42206,355384.6154
0462-209-16141,EMEA,2024M3,102954.6956,399779.2475
0462-209-16141,AMER,2024M3,122200.5333,629408.5188
0462-209-16141,AMER,2024M3,3475.311256,13535.22459
0462-209-1631,APAC,2024M3,3717.807185,11369.08353
0462-209-1631,APAC,2024M3,8684.60441,19520.30769
0462-209-1631,EMEA,2024M3,5651.712943,11732.246
0462-209-1631,AMER,2024M3,62338.1552,196792.0
0462-209-1631,AMER,2024M3,16.701368,41.390844
0462-210-1231,APAC,2024M3,134.288945,165.659889
0462-210-1231,EMEA,2024M3,851.94657,823.29451
0462-210-1231,AMER,2024M3,16327.85951,19131.21682
0462-210-1231,AMER,2024M3,17.798567,21.229995
0462-215-1231,AMER,2024M3,0.0,20.759061
0462-221-16141,AMER,2024M3,46.321992,4632.2
0462-221-1631,EMEA,2024M3,3667.65552,1464.477994
0462-221-1631,AMER,2024M3,37021.7976699999,16369.0
0504-001-4001,AMER,2024M3,1655.545388,406.0
0504-002-4001,AMER,2024M3,1153.929401,346.5216
0504-005-3801,AMER,2024M3,2002.665838,933.0
0513-002-0006,AMER,2024M3,154.752067,84.0
0513-009-2406,APAC,2024M3,0.0,0.0
0513-009-2406,EMEA,2024M3,0.0,0.0
0513-009-2406,AMER,2024M3,14.204794,9.0
0513-010-4006,AMER,2024M3,624.814486,633.0
0513-011-7006,EMEA,2024M3,376.640975,212.1
0513-011-7006,AMER,2024M3,4247.706903,4105.06
0513-012-4006,AMER,2024M3,0.0,0.0
0513-014-4006,AMER,2024M3,20.260732,9.0
0513-016-4001,AMER,2024M3,0.193433,1.966723
0513-017-8006,AMER,2024M3,861.246776,416.999999
0513-020-4006,AMER,2024M3,3.391461,1.046127
0515-001-4005,AMER,2024M3,21.16704,60.0
0515-002-4005,AMER,2024M3,32.696508,95.138392
0515-004-2405,AMER,2024M3,11.109871,10.461303
0515-005-2405,AMER,2024M3,0.0,8.109071
0515-006-7005,AMER,2024M3,19.67748,20.922608
0515-009-4005,AMER,2024M3,326.860916,436.0
0515-010-4005,AMER,2024M3,6.932496,47.0
0515-013-4005,AMER,2024M3,0.0,133.6048
0515-013-4005,AMER,2024M3,12.298756,18.921164
0515-015-4005,EMEA,2024M3,0.0,0.0
0515-015-4005,AMER,2024M3,537.530909,310.48
0515-018-5005,EMEA,2024M3,328.64679,642.36
0515-018-5005,AMER,2024M3,116.199998,160.0
0515-020-2405,AMER,2024M3,0.0,19.0
0515-031-7005,EMEA,2024M3,1567.600571,1262.0
0515-031-7005,AMER,2024M3,25.860339,8.369042
0526-001-0090,AMER,2024M3,267.457337,67.0
0526-004-0090,AMER,2024M3,89.538488,40.799086
0526-012-0090,AMER,2024M3,33.216996,16.0
0528-001-5005,APAC,2024M3,6137.037814,4398.428193
0528-001-5005,EMEA,2024M3,3017.354986,1397.893603
0528-001-5005,AMER,2024M3,5111.740332,3262.46
0528-001-5005,AMER,2024M3,1534.671053,741.675871
0528-002-6005,APAC,2024M3,5395.082105,3841.322261
0528-002-6005,APAC,2024M3,51.49433,27.276143
0528-002-6005,EMEA,2024M3,2505.845728,1662.304057
0528-002-6005,AMER,2024M3,5389.846542,3865.011279
0528-002-6005,AMER,2024M3,1128.257492,457.351043
0528-004-3805,APAC,2024M3,60.6772,33.956827
0528-004-3805,EMEA,2024M3,254.309959,150.0
0528-004-3805,AMER,2024M3,960.850806,835.4
0528-005-3805,APAC,2024M3,1695.313836,735.979412
0528-005-3805,APAC,2024M3,338.494828,132.971208
0528-005-3805,AMER,2024M3,3650.644106,3614.0
0528-005-3805,AMER,2024M3,18.8213,4.685067
0528-006-7005,APAC,2024M3,160.178837,77.702451
0528-006-7005,EMEA,2024M3,2780.726006,1565.491225
0528-006-7005,AMER,2024M3,146.840079,72.0
0528-007-6005,APAC,2024M3,4.145316,2.089638
0528-007-6005,APAC,2024M3,1159.00272,391.651431
0528-007-6005,AMER,2024M3,43.578123,12.625231
0528-012-7005,APAC,2024M3,4725.96794,1033.962076
0528-012-7005,EMEA,2024M3,6734.104136,2792.974892
0528-012-7005,AMER,2024M3,710.871786,197.0
0534-001-0001,AMER,2024M3,667.877131,146.0
0534-002-0001,AMER,2024M3,0.0,0.0
0535-001-0001,AMER,2024M3,11.531498,53.0
0591683001,EMEA,2024M3,348.488784,2727.0
063725P011,AMER,2024M3,6185.084749,159945.3
063725P011,AMER,2024M3,175.058804,4688.86583
063725P018,AMER,2024M3,209.50501,1890.72
063725P022,APAC,2024M3,3317.693552,2315.068979
063725P022,AMER,2024M3,16056.74545,19125.0
063725P022,AMER,2024M3,1134.633581,1045.2
063725P034,APAC,2024M3,1359.654997,55000.0
063725P080,AMER,2024M3,0.0,0.0
0705654001,EMEA,2024M3,235.762667,193.830281
0705654001,AMER,2024M3,834.205994,218.0
0705654001,AMER,2024M3,1643.137623,920.219571
0730-001-0905,AMER,2024M3,95.640531,57.40502
0794-3360,AMER,2024M3,87.48894,66.0
0810-201-2401,AMER,2024M3,0.0,0.0
0828434001,AMER,2024M3,2314.557323,250.639939
0838016002,EMEA,2024M3,3131.693008,125616.0
0838016002,AMER,2024M3,301.227893,10909.0
0838016002,AMER,2024M3,17.564787,945.36
0838016008,EMEA,2024M3,140.17689,6363.0
0839063001,AMER,2024M3,211.90388,1242.306124
085193P003,AMER,2024M3,11388.81562,1057.0
0882513001,EMEA,2024M3,1055.48989,635.0
0934444003,AMER,2024M3,632.9453,163.0
0942318R02,AMER,2024M3,18610.66704,5712.0
0989076002,APAC,2024M3,0.0,0.0
0989076002,EMEA,2024M3,3495.097707,114480.7536
0989076002,AMER,2024M3,2303.955532,45944.03523
0989076011,EMEA,2024M3,517.519998,20000.0
0989076013,EMEA,2024M3,0.0,0.0
1000309203,AMER,2024M3,0.0,0.0
100132-1,APAC,2024M3,475.265066,3813.799507
100132-1,EMEA,2024M3,3162.862175,38983.45328
100132-1,AMER,2024M3,737.217809,8369.936782
100283-1,APAC,2024M3,137.044218,25.357813
100283-1,EMEA,2024M3,1185.06969,538.0
100284-1,APAC,2024M3,3889.914362,2707.363706
100284-1,EMEA,2024M3,4396.351766,2480.0
100291-1,APAC,2024M3,4640.696789,3577.847193
100291-1,EMEA,2024M3,1644.788386,2117.0
100292-1,EMEA,2024M3,0.0,0.0
100494-2,EMEA,2024M3,0.0,0.0
100495-2,EMEA,2024M3,534.114412,24268.0
100833-2,APAC,2024M3,67.333811,133.687164
100833-2,EMEA,2024M3,48.046216,136.0
100833-2,AMER,2024M3,0.0,0.0
100833-2,AMER,2024M3,117.150308,268.669337
1010-002-0306,EMEA,2024M3,0.0,0.0
1010-002-0306,AMER,2024M3,34.892248,568.350644
1010-007-0806,AMER,2024M3,129.248424,916.266967
1010-008-0206,EMEA,2024M3,0.0,0.0
1010-008-0206,AMER,2024M3,92.668388,1103.720716
1010-009-0206,EMEA,2024M3,0.0,0.0
1010-009-0206,AMER,2024M3,68.178854,725.039897
1010-016-0406,AMER,2024M3,19.957001,153.466664
1010-016-0406,AMER,2024M3,315.547932,1890.72
1010-017-0606,AMER,2024M3,75.502484,552.369819
1010-020-1206,EMEA,2024M3,14.434721,74.362985
1010-020-1206,AMER,2024M3,0.034413,0.207785
1010-022-0406,AMER,2024M3,1090.944764,3802.499711
1010-033-0206,AMER,2024M3,4403.734269,20787.0
1010-036-0406,AMER,2024M3,1227.958756,1294.735738
1010-038-0606,APAC,2024M3,0.0,0.0
1010-038-0606,EMEA,2024M3,1350.766751,1971.693175
1010-038-0606,AMER,2024M3,3152.901613,13958.78316
1010-040-0806,AMER,2024M3,81.617569,61.829857
1010-042-1206,EMEA,2024M3,3964.828994,8560.676254
1010-042-1206,AMER,2024M3,13951.65928,31344.97082
1010-044-0306,AMER,2024M3,363.022803,346.985485
1010-045-0306,AMER,2024M3,75.401402,418.966518
1010-057-0206,AMER,2024M3,0.0,0.0
1010-058-1206,AMER,2024M3,670.019158,6021.528817
1010-062-0306,AMER,2024M3,419.014914,7336.176181
1010-063-0806,AMER,2024M3,1133.689962,10568.96029
1010-064-0206,AMER,2024M3,976.94842,17505.26637
1010-066-0406,AMER,2024M3,919.622598,14559.93185
1010-069-0306,AMER,2024M3,114.235863,443.720597
1010-070-0606,AMER,2024M3,0.000126,0.000695
1010-079-0206,AMER,2024M3,315.846969,1345.093321
1010-082-1806,AMER,2024M3,118.812988,60.951775
10100944-KIT,AMER,2024M3,67.647124,7.0
10100945-KIT,AMER,2024M3,216.662504,13.0
10100946-KIT,AMER,2024M3,264.038093,10.0
1010-114-0206,APAC,2024M3,2805.649997,25000.0
1010-114-0206,EMEA,2024M3,4930.434879,32081.68264
1010-114-0206,AMER,2024M3,178.57421,209.483258
1010-120-0806,EMEA,2024M3,1833.254608,5147.04699
1010-130-0406,APAC,2024M3,0.955257,5.517268
1010-130-0406,AMER,2024M3,121.038668,479.096051
1011-013-0405,AMER,2024M3,1881.013295,3730.392776
1011-026-0205,APAC,2024M3,5065.756924,38125.15057
1011-026-0205,APAC,2024M3,483.886117,3655.502052
1011-026-0205,EMEA,2024M3,21788.02112,90809.60021
1011-026-0205,AMER,2024M3,15390.47965,82881.29859
1011-026-0205,AMER,2024M3,32.634867,142.753457
1011-027-0805,APAC,2024M3,263.836632,1696.870051
1011-027-0805,EMEA,2024M3,1039.519042,3343.194157
1011-027-0805,AMER,2024M3,1567.055549,3857.447493
1011-027-0805,AMER,2024M3,12.383749,54.905171
1011-030-0205,EMEA,2024M3,3169.053124,14671.64381
1011-030-0205,AMER,2024M3,307.000393,721.168061
1011-040-0205,AMER,2024M3,40.871378,138.425056
1011-046-0405,AMER,2024M3,421.019315,1519.907175
1011-047-0605,APAC,2024M3,0.0,0.0
1011-047-0605,EMEA,2024M3,720.680127,3345.131412
1011-047-0605,AMER,2024M3,1692.562783,8657.103318
1011-048-0805,AMER,2024M3,150.902627,460.49404
1011-052-1205,APAC,2024M3,0.0,0.0
1011-052-1205,EMEA,2024M3,1598.476347,5566.189802
1011-052-1205,AMER,2024M3,6256.561966,19558.10038
1011-053-1205,APAC,2024M3,0.0,0.0
1011-053-1205,EMEA,2024M3,1362.527169,4562.277777
1011-053-1205,AMER,2024M3,3450.883371,10213.00101
1011-054-1205,APAC,2024M3,0.0,0.0
1011-054-1205,EMEA,2024M3,0.0,0.0
1011-054-1205,AMER,2024M3,347.609338,777.948848
1011-055-1205,AMER,2024M3,213.262699,538.01207
1011-056-0305,EMEA,2024M3,0.0,0.0
1011-056-0305,AMER,2024M3,212.463473,688.433969
1011-078-0205,AMER,2024M3,76.011732,1020.291736
1011-083-0205,AMER,2024M3,5373.899997,35000.0
1011-084-0305,EMEA,2024M3,0.0,0.0
1011-086-0605,EMEA,2024M3,329.813947,1499.200947
1011-086-0605,AMER,2024M3,919.971929,5285.068831
1011-118-0405,APAC,2024M3,1.041658,5.517268
1011-118-0405,AMER,2024M3,59.997538,92.448133
1011-120-0205,AMER,2024M3,61.650801,204.728945
1011-227-0205,APAC,2024M3,29611.29888,71024.69221
1011-227-0205,EMEA,2024M3,19003.12092,53444.23053
1011-227-0205,AMER,2024M3,9589.952654,18385.59445
1011-227-0205,AMER,2024M3,1802.511919,3989.563299
1011-228-0205,APAC,2024M3,254.987443,455.292612
1011-228-0205,EMEA,2024M3,2640.734866,4718.793481
1011-228-0205,AMER,2024M3,1607.324074,2775.172574
1011-228-0205,AMER,2024M3,493.341733,981.088
1011-229-0205,APAC,2024M3,18845.5291399999,32471.32714
1011-229-0205,EMEA,2024M3,10874.50996,29357.20642
1011-229-0205,AMER,2024M3,646.180976,1306.020431
1011-229-0205,AMER,2024M3,888.277374,1641.287461
1011-230-0205,EMEA,2024M3,0.0,0.0
1011-230-0205,AMER,2024M3,132.536053,148.571086
1011-231-0305,APAC,2024M3,3642.491405,5883.738069
1011-231-0305,EMEA,2024M3,8223.471964,17109.56553
1011-231-0305,AMER,2024M3,363.711179,410.700155
1011-231-0305,AMER,2024M3,262.620745,389.999998
1011-232-0305,APAC,2024M3,51.853461,41.943472
1011-232-0305,EMEA,2024M3,0.0,0.0
1011-232-0305,AMER,2024M3,82.116746,46.928995
1011-233-0305,APAC,2024M3,4094.515652,7784.661034
1011-233-0305,EMEA,2024M3,4295.511829,8786.220282
1011-233-0305,AMER,2024M3,810.313723,1087.637308
1011-233-0305,AMER,2024M3,0.0,0.0
1011-234-0305,APAC,2024M3,0.0,0.0
1011-234-0305,AMER,2024M3,20.279491,10.444766
1011-235-0405,APAC,2024M3,4757.133374,9399.473693
1011-235-0405,EMEA,2024M3,13394.42052,26007.66418
1011-235-0405,AMER,2024M3,414.021229,533.786787
1011-235-0405,AMER,2024M3,201.477717,232.797948
1011-236-0405,EMEA,2024M3,1102.030233,641.25
1011-236-0405,AMER,2024M3,2572.659959,2037.62521
1011-237-0405,APAC,2024M3,3315.906241,6742.500258
1011-237-0405,EMEA,2024M3,5227.214987,8758.236659
1011-237-0405,AMER,2024M3,5797.335207,8203.184118
1011-237-0405,AMER,2024M3,45.829301,51.999999
1011-238-0405,AMER,2024M3,404.566742,193.748255
1011-239-0605,APAC,2024M3,8477.151904,12820.77318
1011-239-0605,EMEA,2024M3,10677.32973,16713.91741
1011-239-0605,AMER,2024M3,14093.22269,13978.27569
1011-239-0605,AMER,2024M3,1380.958571,1755.519999
1011-240-0605,APAC,2024M3,200.26078,198.0
1011-240-0605,EMEA,2024M3,2194.098506,1642.534414
1011-240-0605,AMER,2024M3,3843.371679,2655.36889
1011-241-0605,APAC,2024M3,9151.38482,14450.96648
1011-241-0605,EMEA,2024M3,6821.336358,8723.662617
1011-241-0605,AMER,2024M3,8440.12221,10577.92078
1011-241-0605,AMER,2024M3,1099.626845,1127.386325
1011-242-0605,APAC,2024M3,264.086625,349.528988
1011-242-0605,AMER,2024M3,0.0,0.0
1011-243-0805,APAC,2024M3,7198.540968,8403.629638
1011-243-0805,APAC,2024M3,891.432242,956.553076
1011-243-0805,EMEA,2024M3,15462.68823,19671.027
1011-243-0805,AMER,2024M3,3600.457441,2308.800663
1011-243-0805,AMER,2024M3,362.099537,344.072444
1011-243-0805-VP,EMEA,2024M3,1000.779841,1129.952708
1011-244-0805,EMEA,2024M3,2119.540743,3085.566634
1011-244-0805,AMER,2024M3,1227.67728,991.547156
1011-244-0805,AMER,2024M3,1370.341884,1008.79114
1011-245-0805,APAC,2024M3,4176.866844,4629.926543
1011-245-0805,APAC,2024M3,3005.703457,2843.168264
1011-245-0805,EMEA,2024M3,11548.80451,14699.68587
1011-245-0805,AMER,2024M3,4141.721986,2992.334306
1011-245-0805,AMER,2024M3,0.0,0.0
1011-246-0805,APAC,2024M3,2734.168138,1980.0
1011-246-0805,EMEA,2024M3,346.255537,419.8392
1011-246-0805,AMER,2024M3,1385.896599,850.48205
1011-247-1205,APAC,2024M3,8881.968212,9305.614716
1011-247-1205,APAC,2024M3,1116.789237,820.382827
1011-247-1205,EMEA,2024M3,9007.497992,10023.8834
1011-247-1205,AMER,2024M3,79.175152,61.696338
1011-248-1205,APAC,2024M3,9503.811816,8905.280658
1011-248-1205,APAC,2024M3,313.065048,231.75
1011-248-1205,EMEA,2024M3,1223.595438,1258.162646
1011-248-1205,AMER,2024M3,850.268651,659.118245
1011-249-1205,APAC,2024M3,13561.23342,12968.89474
1011-249-1205,APAC,2024M3,580.33359,423.963845
1011-249-1205,EMEA,2024M3,11700.274,12365.84386
1011-249-1205,AMER,2024M3,2030.419181,1578.835824
1011-249-1205,AMER,2024M3,0.0,0.0
1011-250-1205,APAC,2024M3,27.66711,23.301927
1011-250-1205,EMEA,2024M3,122.552055,130.374223
1011-250-1205,AMER,2024M3,272.625398,196.618672
1011-255-0205,APAC,2024M3,1953.592878,3160.347513
1011-255-0205,APAC,2024M3,927.262224,1757.893076
1011-255-0205,EMEA,2024M3,25521.0976,67726.96229
1011-255-0205,AMER,2024M3,8925.694595,11585.62254
1011-255-0205,AMER,2024M3,8151.863037,17064.31259
1011-256-0205,APAC,2024M3,84.084774,93.207725
1011-256-0205,EMEA,2024M3,2305.614153,5268.761496
1011-256-0205,AMER,2024M3,1443.905641,1991.814137
1011-256-0205,AMER,2024M3,8.032208,11.713099
1011-257-0205,APAC,2024M3,623.119148,1191.768735
1011-257-0205,APAC,2024M3,965.586472,964.646372
1011-257-0205,EMEA,2024M3,6578.291871,17454.26831
1011-257-0205,AMER,2024M3,3289.493346,5202.541412
1011-257-0205,AMER,2024M3,321.434899,655.294179
1011-258-0205,EMEA,2024M3,88.490685,205.0
1011-258-0205,AMER,2024M3,0.0,0.0
1011-259-0305,APAC,2024M3,54.263782,45.43876
1011-259-0305,APAC,2024M3,960.417888,913.875509
1011-259-0305,EMEA,2024M3,5761.09913,11292.37278
1011-259-0305,AMER,2024M3,1085.815079,1087.072936
1011-259-0305,AMER,2024M3,319.290427,603.29418
1011-259-0305-V2,EMEA,2024M3,0.0,0.0
1011-260-0305,APAC,2024M3,556.562003,932.077312
1011-260-0305,EMEA,2024M3,56.102851,32.836327
1011-260-0305,AMER,2024M3,48.205582,31.927205
1011-261-0305,APAC,2024M3,0.0,0.0
1011-261-0305,APAC,2024M3,455.448041,548.325305
1011-261-0305,EMEA,2024M3,2671.009175,5255.745678
1011-261-0305,AMER,2024M3,77.800275,101.17408
1011-262-0305,AMER,2024M3,67.594806,68.673469
