material_number,region,fiscal_month_id,PCF_amt,PCF_units
0460-204-12141,EMEA,2024M10,22141.87789,89914.81481
0460-204-12141,AMER,2024M10,69880.05645,327845.7414
0460-204-12141,AMER,2024M10,1378.412577,5552.556287
0460-208-12141,AMER,2024M10,800.849409,1231.595574
0460-208-16141,AMER,2024M10,1502.308334,3805.0
0460-208-1631,AMER,2024M10,0.0,100.7
0460-208-2031,AMER,2024M10,0.0,0.0
0460-208-2090,AMER,2024M10,992.538605,1922.0
0460-215-16141,APAC,2024M10,3313.247595,23799.96027
0460-215-16141,APAC,2024M10,50751.09949,355384.6154
0460-215-16141,EMEA,2024M10,45039.09689,248627.4175
0460-215-16141,AMER,2024M10,78288.21278,547230.1687
0460-215-16141,AMER,2024M10,1648.475605,6500.0
0460-215-1631,APAC,2024M10,601.80237,1701.0
0460-215-1631,APAC,2024M10,18835.07417,57283.76619
0460-215-1631,EMEA,2024M10,3738.617583,6488.860306
0460-215-1631,AMER,2024M10,46023.33036,140963.8269
0460-220-1231,APAC,2024M10,48.005065,56.663209
0460-220-1231,EMEA,2024M10,1368.043138,2239.311624
0460-220-1231,AMER,2024M10,6800.173054,12264.0
0460-220-1231,AMER,2024M10,322.508434,454.0
0460-229-16141,AMER,2024M10,353.067621,819.0
0460-241-16141,AMER,2024M10,0.0,0.0
0460-244-16141,AMER,2024M10,1229.733216,2704.8
0460-244-1631,AMER,2024M10,2265.038692,1077.0
0460-245-1290,AMER,2024M10,419.658526,488.0
0460-247-16141,AMER,2024M10,721.414827,1127.164641
0460-247-1631,AMER,2024M10,6253.779276,3694.0
0460-256-12233,AMER,2024M10,3485.451524,2183.0
0460-264-16141,EMEA,2024M10,4240.53987,4511.3136
0460-264-16141,AMER,2024M10,2692.559221,1440.944448
0462-004-1631,EMEA,2024M10,0.0,0.0
0462-004-1631,AMER,2024M10,1015.216263,1055.154874
0462-005-20141,APAC,2024M10,3408.079854,6561.088151
0462-005-20141,APAC,2024M10,5650.431849,11201.8661
0462-005-20141,EMEA,2024M10,17125.10986,31464.13083
0462-005-20141,AMER,2024M10,105275.1814,203627.6693
0462-005-20141,AMER,2024M10,80.838394,222.456395
0462-005-20309,APAC,2024M10,0.0,0.0
0462-005-20309,EMEA,2024M10,808.09414,1424.665882
0462-005-20309,AMER,2024M10,1554.044269,2613.140988
0462-005-2031,APAC,2024M10,0.0,0.0
0462-005-2031,EMEA,2024M10,26797.76379,19911.65198
0462-005-2031,AMER,2024M10,58498.33736,72363.34623
0462-005-2031,AMER,2024M10,870.996527,1363.0
0462-201-16141,APAC,2024M10,30703.84551,182384.3743
0462-201-16141,APAC,2024M10,37558.02264,199534.7692
0462-201-16141,EMEA,2024M10,118163.8924,636886.5464
0462-201-16141,AMER,2024M10,547893.4027,3172319.238
0462-201-16141,AMER,2024M10,8303.201926,33997.0
0462-201-1631,APAC,2024M10,26516.87163,85675.0
0462-201-1631,APAC,2024M10,22903.78791,44658.07692
0462-201-1631,EMEA,2024M10,90632.50114,294445.7405
0462-201-1631,AMER,2024M10,350293.5031,1102121.258
0462-201-1631,AMER,2024M10,13214.243,31762.0
0462-201-20141,APAC,2024M10,5320.885646,28984.16295
0462-201-20141,APAC,2024M10,15855.41538,92307.69231
0462-201-20141,EMEA,2024M10,31255.17534,119166.3694
0462-201-20141,AMER,2024M10,47840.94691,218067.0
0462-201-20141,AMER,2024M10,1014.274982,3093.361518
0462-201-2031,APAC,2024M10,2959.928284,11297.18562
0462-201-2031,APAC,2024M10,2580.860669,8134.075045
0462-201-2031,EMEA,2024M10,16137.04935,53699.62488
0462-201-2031,AMER,2024M10,36581.88674,120486.0
0462-203-04141,APAC,2024M10,20136.96324,8335.428231
0462-203-04141,APAC,2024M10,4284.700322,1708.155758
0462-203-04141,EMEA,2024M10,18384.68991,6155.755353
0462-203-04141,AMER,2024M10,92155.1379,40827.8
0462-203-04141,AMER,2024M10,4184.733803,1502.276
0462-203-08141,APAC,2024M10,60409.18743,34506.52422
0462-203-08141,APAC,2024M10,4003.038143,2440.222513
0462-203-08141,EMEA,2024M10,55882.51963,26565.7114
0462-203-08141,AMER,2024M10,106388.1595,65150.0
0462-203-08141,AMER,2024M10,15652.50726,7294.845693
0462-203-12141,APAC,2024M10,21544.04931,78626.2818
0462-203-12141,APAC,2024M10,12952.33184,42327.0622
0462-203-12141,EMEA,2024M10,23061.41914,82398.53411
0462-203-12141,AMER,2024M10,75193.26123,339562.5163
0462-203-12141,AMER,2024M10,407.756602,2080.0
0462-209-16141,APAC,2024M10,7584.517432,46385.16233
0462-209-16141,APAC,2024M10,77131.42206,355384.6154
0462-209-16141,EMEA,2024M10,63076.16428,241165.6866
0462-209-16141,AMER,2024M10,140711.9863,639552.2864
0462-209-16141,AMER,2024M10,4460.677225,20462.66951
0462-209-1631,APAC,2024M10,3193.934351,9767.076306
0462-209-1631,APAC,2024M10,8684.604411,19520.30769
0462-209-1631,EMEA,2024M10,5797.87422,12037.652
0462-209-1631,AMER,2024M10,62250.17354,196791.9415
0462-209-1631,AMER,2024M10,12.625037,31.288516
0462-210-1231,APAC,2024M10,115.366418,142.316911
0462-210-1231,EMEA,2024M10,875.786013,846.332206
0462-210-1231,AMER,2024M10,18441.70192,22027.47316
0462-210-1231,AMER,2024M10,2.031889,2.350585
0462-215-1231,AMER,2024M10,0.0,22.508414
0462-221-16141,AMER,2024M10,46.321992,4632.2
0462-221-1631,EMEA,2024M10,3770.285056,1505.457496
0462-221-1631,AMER,2024M10,37021.79768,16369.0
0504-001-4001,AMER,2024M10,1655.545387,406.0
0504-002-4001,AMER,2024M10,1786.439325,484.2
0504-005-3801,AMER,2024M10,2002.665838,933.0
0513-002-0006,AMER,2024M10,154.752067,84.0
0513-009-2406,APAC,2024M10,0.0,0.0
0513-009-2406,EMEA,2024M10,0.0,0.0
0513-009-2406,AMER,2024M10,14.204794,9.0
0513-010-4006,AMER,2024M10,623.494996,631.5
0513-011-7006,EMEA,2024M10,376.640976,212.1
0513-011-7006,AMER,2024M10,205.522021,111.0
0513-012-4006,AMER,2024M10,0.0,0.0
0513-014-4006,AMER,2024M10,20.260732,9.0
0513-016-4001,AMER,2024M10,0.183368,1.864389
0513-017-8006,AMER,2024M10,861.246784,417.000003
0513-020-4006,AMER,2024M10,3.35788,1.03577
0515-001-4005,AMER,2024M10,20.461472,58.0
0515-002-4005,AMER,2024M10,32.674062,95.107318
0515-004-2405,AMER,2024M10,10.999874,10.357725
0515-005-2405,AMER,2024M10,0.0,0.0
0515-006-7005,AMER,2024M10,19.482655,20.715455
0515-009-4005,AMER,2024M10,326.860916,436.0
0515-010-4005,AMER,2024M10,6.932496,47.0
0515-013-4005,AMER,2024M10,0.0,133.3
0515-013-4005,AMER,2024M10,0.0,0.0
0515-015-4005,EMEA,2024M10,0.0,0.0
0515-015-4005,AMER,2024M10,542.142974,313.0
0515-018-5005,EMEA,2024M10,328.64679,642.36
0515-018-5005,AMER,2024M10,116.199998,160.0
0515-020-2405,AMER,2024M10,0.0,19.0
0515-031-7005,EMEA,2024M10,1546.009151,1240.0
0515-031-7005,AMER,2024M10,25.604299,8.286181
0526-001-0090,AMER,2024M10,267.457337,67.0
0526-004-0090,AMER,2024M10,88.65197,40.395135
0526-012-0090,AMER,2024M10,33.216996,16.0
0528-001-5005,APAC,2024M10,6255.035479,4570.101169
0528-001-5005,EMEA,2024M10,2666.357321,1373.386673
0528-001-5005,AMER,2024M10,5378.750751,3275.0
0528-001-5005,AMER,2024M10,2321.036082,935.774173
0528-002-6005,APAC,2024M10,5352.921769,3953.269647
0528-002-6005,APAC,2024M10,46.91722,24.851684
0528-002-6005,EMEA,2024M10,2674.684814,1810.171718
0528-002-6005,AMER,2024M10,5667.650181,4070.375185
0528-002-6005,AMER,2024M10,2597.961679,1053.111076
0528-004-3805,APAC,2024M10,52.127232,29.172002
0528-004-3805,EMEA,2024M10,254.30996,150.0
0528-004-3805,AMER,2024M10,961.922634,836.0
0528-005-3805,APAC,2024M10,1456.428708,632.273223
0528-005-3805,APAC,2024M10,308.407473,121.151967
0528-005-3805,AMER,2024M10,4178.074582,3614.0
0528-005-3805,AMER,2024M10,6.928224,1.653965
0528-006-7005,APAC,2024M10,137.608186,66.753471
0528-006-7005,EMEA,2024M10,2810.347593,1582.167563
0528-006-7005,AMER,2024M10,146.840077,72.0
0528-007-6005,APAC,2024M10,3.561204,1.79519
0528-007-6005,APAC,2024M10,1068.677847,361.384931
0528-007-6005,AMER,2024M10,44.779377,12.941611
0528-012-7005,APAC,2024M10,4491.950456,957.991993
0528-012-7005,EMEA,2024M10,6750.744478,2822.726954
0528-012-7005,AMER,2024M10,3920.242337,848.0
0534-001-0001,AMER,2024M10,667.877131,146.0
0534-002-0001,AMER,2024M10,0.0,0.0
0535-001-0001,AMER,2024M10,11.531498,53.0
0591683001,EMEA,2024M10,234.214758,1818.0
063725P011,AMER,2024M10,5219.695933,134980.5
063725P011,AMER,2024M10,627.484848,16545.85091
063725P018,AMER,2024M10,209.50501,1890.72
063725P022,APAC,2024M10,2939.821217,2142.638073
063725P022,AMER,2024M10,16865.2498,20088.0
063725P022,AMER,2024M10,1165.116274,1073.28
063725P034,APAC,2024M10,1168.067247,47250.0
063725P080,AMER,2024M10,0.0,0.0
0705654001,EMEA,2024M10,233.850291,192.258037
0705654001,AMER,2024M10,834.205994,218.0
0705654001,AMER,2024M10,2070.091357,1159.329903
0730-001-0905,AMER,2024M10,95.640524,57.405017
0794-3360,AMER,2024M10,87.48894,66.0
0810-201-2401,AMER,2024M10,0.0,0.0
0828434001,AMER,2024M10,2915.973083,315.766349
0838016002,EMEA,2024M10,3131.693006,125616.0
0838016002,AMER,2024M10,828.383616,30000.0
0838016002,AMER,2024M10,17.564787,945.36
0838016008,EMEA,2024M10,140.17689,6363.0
0839063001,AMER,2024M10,356.77042,2091.599625
085193P003,AMER,2024M10,11442.68892,1062.0
0882513001,EMEA,2024M10,1055.48989,635.0
0934444003,AMER,2024M10,632.9453,163.0
0942318R02,AMER,2024M10,18467.30756,5668.0
0989076002,APAC,2024M10,0.0,0.0
0989076002,EMEA,2024M10,3495.097707,114480.7536
0989076002,AMER,2024M10,4606.343812,91856.81724
0989076011,EMEA,2024M10,517.519998,20000.0
0989076013,EMEA,2024M10,0.0,0.0
1000309203,AMER,2024M10,0.0,0.0
100132-1,APAC,2024M10,408.2959,3276.400484
100132-1,EMEA,2024M10,2677.280857,36876.5349799999
100132-1,AMER,2024M10,1078.006606,13010.24059
100283-1,APAC,2024M10,206.033554,38.123172
100283-1,EMEA,2024M10,630.70969,338.0
100284-1,APAC,2024M10,3341.790064,2325.871548
100284-1,EMEA,2024M10,4417.397845,2499.0
100291-1,APAC,2024M10,4711.649597,3632.54982
100291-1,EMEA,2024M10,1681.971042,2424.0
100292-1,EMEA,2024M10,0.0,0.0
100494-2,EMEA,2024M10,0.0,0.0
100495-2,EMEA,2024M10,371.049731,16859.0
100833-2,APAC,2024M10,68.519979,136.042231
100833-2,EMEA,2024M10,48.046216,136.0
100833-2,AMER,2024M10,0.0,0.0
100833-2,AMER,2024M10,5.534648,12.693014
1010-002-0306,EMEA,2024M10,0.0,0.0
1010-002-0306,AMER,2024M10,34.557317,506.036522
1010-007-0806,AMER,2024M10,133.534682,961.947748
1010-008-0206,EMEA,2024M10,0.0,0.0
1010-008-0206,AMER,2024M10,32.136988,382.765538
1010-009-0206,EMEA,2024M10,0.0,0.0
1010-009-0206,AMER,2024M10,8.971812,129.646689
1010-016-0406,AMER,2024M10,163.874756,1329.440927
1010-016-0406,AMER,2024M10,315.54792,1890.72
1010-017-0606,AMER,2024M10,46.491262,340.96851
1010-020-1206,EMEA,2024M10,11.433505,56.657509
1010-020-1206,AMER,2024M10,106.251493,644.13607
1010-022-0406,AMER,2024M10,2056.961088,7169.559973
1010-033-0206,AMER,2024M10,4403.734269,20787.0
1010-036-0406,AMER,2024M10,1297.863563,1368.442005
1010-038-0606,APAC,2024M10,0.0,0.0
1010-038-0606,EMEA,2024M10,1316.595568,1921.814032
1010-038-0606,AMER,2024M10,4415.770969,14753.4239
1010-040-0806,AMER,2024M10,64.589907,65.349691
1010-042-1206,EMEA,2024M10,3864.528265,8344.111527
1010-042-1206,AMER,2024M10,14999.41951,33129.36639
1010-044-0306,AMER,2024M10,383.688842,366.738555
1010-045-0306,AMER,2024M10,79.693824,442.817299
1010-057-0206,AMER,2024M10,0.0,0.0
1010-058-1206,AMER,2024M10,233.551417,2078.337493
1010-062-0306,AMER,2024M10,119.846151,2099.803487
1010-063-0806,AMER,2024M10,822.962174,4825.847846
1010-064-0206,AMER,2024M10,416.344216,7173.726643
1010-066-0406,AMER,2024M10,118.567247,1813.758265
1010-069-0306,AMER,2024M10,17.0679,66.295993
1010-070-0606,AMER,2024M10,257.881419,1308.407692
1010-079-0206,AMER,2024M10,743.216604,3409.084861
1010-082-1806,AMER,2024M10,92.655786,47.532974
10100944-KIT,AMER,2024M10,67.647124,7.0
10100945-KIT,AMER,2024M10,216.662504,13.0
10100946-KIT,AMER,2024M10,264.038093,10.0
1010-114-0206,APAC,2024M10,3591.231998,32000.0
1010-114-0206,EMEA,2024M10,4805.706617,31270.09245
1010-114-0206,AMER,2024M10,188.740016,221.40865
1010-120-0806,EMEA,2024M10,1833.254607,5147.04699
1010-130-0406,APAC,2024M10,0.79563,4.595308
1010-130-0406,AMER,2024M10,376.909174,1764.374622
1011-013-0405,AMER,2024M10,2006.848965,3988.324902
1011-026-0205,APAC,2024M10,4412.636394,33228.41946
1011-026-0205,APAC,2024M10,214.159019,1617.857413
1011-026-0205,EMEA,2024M10,9980.322615,47702.70838
1011-026-0205,AMER,2024M10,19445.42073,99150.58161
1011-026-0205,AMER,2024M10,46.205205,202.113681
1011-027-0805,APAC,2024M10,226.659651,1457.765633
1011-027-0805,EMEA,2024M10,1057.026171,3290.271189
1011-027-0805,AMER,2024M10,970.716775,2585.642544
1011-027-0805,AMER,2024M10,17.5332,77.736016
1011-030-0205,EMEA,2024M10,3484.049501,16148.9759
1011-030-0205,AMER,2024M10,1790.708209,5447.606027
1011-040-0205,AMER,2024M10,43.198092,146.305274
1011-046-0405,AMER,2024M10,466.555295,1606.431924
1011-047-0605,APAC,2024M10,0.0,0.0
1011-047-0605,EMEA,2024M10,720.680129,3345.131412
1011-047-0605,AMER,2024M10,1999.968505,9149.931889
1011-048-0805,AMER,2024M10,138.951708,486.708884
1011-052-1205,APAC,2024M10,0.0,0.0
1011-052-1205,EMEA,2024M10,1558.038706,5425.378453
1011-052-1205,AMER,2024M10,5923.853374,21105.99892
1011-053-1205,APAC,2024M10,0.0,0.0
1011-053-1205,EMEA,2024M10,1362.527167,4562.277777
1011-053-1205,AMER,2024M10,3803.707832,10794.40317
1011-054-1205,APAC,2024M10,0.0,0.0
1011-054-1205,EMEA,2024M10,0.0,0.0
1011-054-1205,AMER,2024M10,351.346668,822.235652
1011-055-1205,AMER,2024M10,221.065193,568.63984
1011-056-0305,EMEA,2024M10,0.0,0.0
1011-056-0305,AMER,2024M10,224.55852,727.624904
1011-078-0205,AMER,2024M10,0.0,0.0
1011-083-0205,AMER,2024M10,6141.599998,40000.0
1011-084-0305,EMEA,2024M10,0.0,0.0
1011-086-0605,EMEA,2024M10,329.813947,1499.200947
1011-086-0605,AMER,2024M10,972.34377,5585.935383
1011-118-0405,APAC,2024M10,0.867593,4.595308
1011-118-0405,AMER,2024M10,1592.332124,2453.569387
1011-120-0205,AMER,2024M10,815.664072,2904.335166
1011-227-0205,APAC,2024M10,25649.11069,61493.17026
1011-227-0205,EMEA,2024M10,19983.95473,59373.63203
1011-227-0205,AMER,2024M10,5070.219064,9881.392844
1011-227-0205,AMER,2024M10,3370.105089,6349.623003
1011-228-0205,APAC,2024M10,203.856801,363.996344
1011-228-0205,EMEA,2024M10,2600.978152,5229.346689
1011-228-0205,AMER,2024M10,7554.98986,13326.98548
1011-228-0205,AMER,2024M10,133.291777,260.000001
1011-229-0205,APAC,2024M10,16373.5018,28286.73105
1011-229-0205,EMEA,2024M10,12401.71457,32535.11397
1011-229-0205,AMER,2024M10,4614.27434,9259.210915
1011-229-0205,AMER,2024M10,791.362934,1604.471804
1011-230-0205,EMEA,2024M10,0.0,0.0
1011-230-0205,AMER,2024M10,108.77523,112.690681
1011-231-0305,APAC,2024M10,3129.23125,5054.665887
1011-231-0305,EMEA,2024M10,9996.801141,19026.94919
1011-231-0305,AMER,2024M10,2171.798901,2475.848137
1011-231-0305,AMER,2024M10,289.532463,390.0
1011-232-0305,APAC,2024M10,44.546838,36.033255
1011-232-0305,EMEA,2024M10,47.253,100.0
1011-232-0305,AMER,2024M10,27.794585,16.434657
1011-233-0305,APAC,2024M10,4324.823481,8274.186072
1011-233-0305,EMEA,2024M10,4882.151894,9748.104803
1011-233-0305,AMER,2024M10,1535.536107,2045.417731
1011-233-0305,AMER,2024M10,0.0,0.0
1011-234-0305,APAC,2024M10,0.0,0.0
1011-234-0305,AMER,2024M10,0.0,0.0
1011-235-0405,APAC,2024M10,4012.627013,7928.426448
1011-235-0405,EMEA,2024M10,13942.25021,28833.72946
1011-235-0405,AMER,2024M10,7670.585089,9809.064638
1011-235-0405,AMER,2024M10,117.918362,142.593254
1011-236-0405,EMEA,2024M10,1269.267966,775.44
1011-236-0405,AMER,2024M10,2315.856303,1878.992126
1011-237-0405,APAC,2024M10,3117.65802,6708.516958
1011-237-0405,EMEA,2024M10,5441.439598,9705.840286
1011-237-0405,AMER,2024M10,5797.335205,8203.184118
1011-237-0405,AMER,2024M10,47.612617,52.0
1011-238-0405,AMER,2024M10,199.365416,132.504426
1011-239-0605,APAC,2024M10,8449.706854,12478.39151
1011-239-0605,EMEA,2024M10,12068.22949,18543.67261
1011-239-0605,AMER,2024M10,3325.169967,3292.568542
1011-239-0605,AMER,2024M10,1713.113059,1792.96
1011-240-0605,APAC,2024M10,172.042214,170.1
1011-240-0605,EMEA,2024M10,2036.365157,1820.24959
1011-240-0605,AMER,2024M10,765.790932,527.371341
1011-241-0605,APAC,2024M10,8659.83988,13593.23939
1011-241-0605,EMEA,2024M10,7795.906063,9680.195734
1011-241-0605,AMER,2024M10,5041.471102,6341.054617
1011-241-0605,AMER,2024M10,1667.448562,1596.179971
1011-242-0605,APAC,2024M10,226.874419,300.277177
1011-242-0605,AMER,2024M10,130.616606,73.063189
1011-243-0805,APAC,2024M10,4700.471124,5486.814106
1011-243-0805,APAC,2024M10,891.432242,956.553076
1011-243-0805,EMEA,2024M10,17390.29212,21815.97743
1011-243-0805,AMER,2024M10,5907.828861,3961.474695
1011-243-0805,AMER,2024M10,587.318074,472.29796
1011-243-0805-VP,EMEA,2024M10,1971.906668,2226.425013
1011-244-0805,EMEA,2024M10,2780.759064,3419.411705
1011-244-0805,AMER,2024M10,746.948386,598.991776
1011-244-0805,AMER,2024M10,1940.162126,1428.270118
1011-245-0805,APAC,2024M10,3588.308331,3977.527803
1011-245-0805,APAC,2024M10,1348.913876,1275.970563
1011-245-0805,EMEA,2024M10,13190.00958,16299.6315
1011-245-0805,AMER,2024M10,3789.645052,2597.532873
1011-245-0805,AMER,2024M10,0.0,0.0
1011-246-0805,APAC,2024M10,2348.89899,1701.0
1011-246-0805,EMEA,2024M10,383.718901,465.264
1011-246-0805,AMER,2024M10,2767.14075,1718.45504
1011-247-1205,APAC,2024M10,7635.884324,8000.09591
1011-247-1205,APAC,2024M10,2045.183214,1501.860088
1011-247-1205,EMEA,2024M10,10350.24843,11198.01865
1011-247-1205,AMER,2024M10,2632.794921,2037.796491
1011-248-1205,APAC,2024M10,8164.638332,7650.445657
1011-248-1205,APAC,2024M10,0.0,0.0
1011-248-1205,EMEA,2024M10,1375.641432,1392.26124
1011-248-1205,AMER,2024M10,708.325918,548.272021
1011-249-1205,APAC,2024M10,11767.07997,11255.15469
1011-249-1205,APAC,2024M10,580.33359,423.963845
1011-249-1205,EMEA,2024M10,12449.41842,13713.63293
1011-249-1205,AMER,2024M10,4995.32769,3928.115067
1011-249-1205,AMER,2024M10,256.74117,228.8
1011-250-1205,APAC,2024M10,23.768562,20.018473
1011-250-1205,EMEA,2024M10,135.811669,144.480155
1011-250-1205,AMER,2024M10,126.799061,91.448058
1011-255-0205,APAC,2024M10,1714.530416,2791.162059
1011-255-0205,APAC,2024M10,927.262226,1757.893076
1011-255-0205,EMEA,2024M10,26664.6394,75060.00829
1011-255-0205,AMER,2024M10,9630.751221,11692.53949
1011-255-0205,AMER,2024M10,6707.564883,13694.85248
1011-256-0205,APAC,2024M10,72.236463,80.073909
1011-256-0205,EMEA,2024M10,2555.071715,5838.818883
1011-256-0205,AMER,2024M10,3371.318266,4701.790883
1011-256-0205,AMER,2024M10,13.131115,16.583664
1011-257-0205,APAC,2024M10,589.555065,1132.744715
1011-257-0205,APAC,2024M10,762.865497,762.122769
1011-257-0205,EMEA,2024M10,7295.250662,19354.62361
1011-257-0205,AMER,2024M10,3625.378072,6191.095242
1011-257-0205,AMER,2024M10,412.66936,841.289575
1011-258-0205,EMEA,2024M10,5.26777,10.0
1011-258-0205,AMER,2024M10,9.795689,11.145233
1011-259-0305,APAC,2024M10,46.617524,39.036027
1011-259-0305,APAC,2024M10,485.480929,461.954258
1011-259-0305,EMEA,2024M10,6456.375644,12514.15907
1011-259-0305,AMER,2024M10,2753.738502,2768.093613
1011-259-0305,AMER,2024M10,417.727556,789.28957
1011-259-0305-V2,EMEA,2024M10,0.0,0.0
1011-260-0305,APAC,2024M10,478.137357,800.739147
1011-260-0305,EMEA,2024M10,59.055638,34.564557
1011-260-0305,AMER,2024M10,540.801198,341.787113
1011-261-0305,APAC,2024M10,0.0,0.0
1011-261-0305,APAC,2024M10,343.983868,414.130797
1011-261-0305,EMEA,2024M10,2960.000919,5824.394808
1011-261-0305,AMER,2024M10,1284.164786,1816.659687
1011-262-0305,AMER,2024M10,16.846013,15.512958
