material_number,region,fiscal_month_id,PCF_amt,PCF_units
0460-204-12141,APAC,2024M1,16338.6657,86954.49452
0460-204-12141,APAC,2024M1,17791.47564,109874.2567
0460-204-12141,EMEA,2024M1,10146.22073,37385.20313
0460-204-12141,AMER,2024M1,57760.41227,313459.0766
0460-204-12141,AMER,2024M1,877.408467,3552.731074
0460-208-12141,AMER,2024M1,800.84941,1231.595574
0460-208-16141,AMER,2024M1,1553.074336,3925.0
0460-208-1631,AMER,2024M1,0.0,92.873604
0460-208-2031,AMER,2024M1,0.0,0.0
0460-208-2090,AMER,2024M1,992.538605,1922.0
0460-215-16141,APAC,2024M1,3804.048316,27248.631
0460-215-16141,APAC,2024M1,50751.09949,355384.6154
0460-215-16141,EMEA,2024M1,48255.84663,261088.7871
0460-215-16141,AMER,2024M1,91860.37128,543158.1687
0460-215-16141,AMER,2024M1,1648.475604,6500.0
0460-215-1631,APAC,2024M1,700.510698,1980.0
0460-215-1631,APAC,2024M1,12075.87417,36726.77614
0460-215-1631,EMEA,2024M1,3701.124284,6423.785776
0460-215-1631,AMER,2024M1,45896.97693,140751.0375
0460-220-1231,APAC,2024M1,55.878913,65.957176
0460-220-1231,EMEA,2024M1,1354.323505,2216.854344
0460-220-1231,AMER,2024M1,6800.17305,12264.0
0460-220-1231,AMER,2024M1,322.508434,454.0
0460-229-16141,AMER,2024M1,353.067621,819.0
0460-241-16141,AMER,2024M1,0.0,0.0
0460-244-16141,AMER,2024M1,1184.562117,2605.567211
0460-244-1631,AMER,2024M1,2265.038692,1077.0
0460-245-1290,AMER,2024M1,419.658526,488.0
0460-247-16141,AMER,2024M1,721.414829,1127.164641
0460-247-1631,AMER,2024M1,6253.779275,3694.0
0460-256-12233,AMER,2024M1,3549.145572,2193.017629
0460-264-16141,EMEA,2024M1,4198.012968,4466.0712
0460-264-16141,AMER,2024M1,2692.559221,1440.944448
0462-004-1631,EMEA,2024M1,1438.0525,2500.0
0462-004-1631,AMER,2024M1,1015.216272,1055.154874
0462-005-20141,APAC,2024M1,3967.077079,7637.245468
0462-005-20141,APAC,2024M1,5083.033289,10077.01
0462-005-20141,EMEA,2024M1,16953.36807,31148.58797
0462-005-20141,AMER,2024M1,92351.00606,202791.574
0462-005-20141,AMER,2024M1,52.653756,147.145872
0462-005-20309,APAC,2024M1,0.0,0.0
0462-005-20309,EMEA,2024M1,799.990044,1410.378402
0462-005-20309,AMER,2024M1,1541.607163,2599.995363
0462-005-2031,APAC,2024M1,0.0,0.0
0462-005-2031,EMEA,2024M1,26529.01831,19711.96493
0462-005-2031,AMER,2024M1,58498.33735,72363.34623
0462-005-2031,AMER,2024M1,870.996527,1363.0
0462-201-16141,APAC,2024M1,33603.93951,199632.605
0462-201-16141,APAC,2024M1,37558.02264,199534.7692
0462-201-16141,EMEA,2024M1,166689.5146,855592.136
0462-201-16141,AMER,2024M1,466011.741,3172319.238
0462-201-16141,AMER,2024M1,8303.201926,33997.0
0462-201-1631,APAC,2024M1,30808.1329499999,99500.0
0462-201-1631,APAC,2024M1,22903.78791,44658.07692
0462-201-1631,EMEA,2024M1,73816.45191,228963.1255
0462-201-1631,AMER,2024M1,334748.2565,1097387.47
0462-201-1631,AMER,2024M1,13214.243,31762.0
0462-201-20141,APAC,2024M1,6022.747557,32418.60238
0462-201-20141,APAC,2024M1,15855.41538,92307.69231
0462-201-20141,EMEA,2024M1,34853.49536,129000.578
0462-201-20141,AMER,2024M1,50997.99631,218067.0
0462-201-20141,AMER,2024M1,670.701923,2046.132976
0462-201-2031,APAC,2024M1,3156.541982,11876.08909
0462-201-2031,APAC,2024M1,2513.913074,7923.076922
0462-201-2031,EMEA,2024M1,15975.21646,53161.08996
0462-201-2031,AMER,2024M1,36581.88674,120486.0
0462-203-04141,APAC,2024M1,20692.22896,8435.736566
0462-203-04141,APAC,2024M1,4173.555084,1663.846153
0462-203-04141,EMEA,2024M1,6200.176581,2002.011459
0462-203-04141,AMER,2024M1,94331.75946,40656.20997
0462-203-04141,AMER,2024M1,2723.249374,1010.537946
0462-203-08141,APAC,2024M1,59280.69242,33605.0775
0462-203-08141,APAC,2024M1,3899.19923,2376.923076
0462-203-08141,EMEA,2024M1,52299.03285,26299.29309
0462-203-08141,AMER,2024M1,106088.0239,65150.0
0462-203-08141,AMER,2024M1,19297.112,8277.898736
0462-203-12141,APAC,2024M1,20597.34074,75954.48756
0462-203-12141,APAC,2024M1,10083.24378,33447.92124
0462-203-12141,EMEA,2024M1,27192.53984,91613.55976
0462-203-12141,AMER,2024M1,73266.44674,318831.3693
0462-203-12141,AMER,2024M1,3178.968333,12272.0
0462-209-16141,APAC,2024M1,8261.984454,50384.84504
0462-209-16141,APAC,2024M1,77131.42206,355384.6154
0462-209-16141,EMEA,2024M1,53287.19106,206100.0722
0462-209-16141,AMER,2024M1,125120.0802,629408.7552
0462-209-16141,AMER,2024M1,3475.311256,13535.22459
0462-209-1631,APAC,2024M1,3717.807183,11369.08353
0462-209-1631,APAC,2024M1,8684.604411,19520.30769
0462-209-1631,EMEA,2024M1,5744.025319,11925.134
0462-209-1631,AMER,2024M1,71134.813,196791.9415
0462-209-1631,AMER,2024M1,16.701368,41.390841
0462-210-1231,APAC,2024M1,134.288952,165.659898
0462-210-1231,EMEA,2024M1,867.003071,837.844635
0462-210-1231,AMER,2024M1,18441.70193,22027.47316
0462-210-1231,AMER,2024M1,17.798568,21.229996
0462-215-1231,AMER,2024M1,0.0,20.759061
0462-221-16141,AMER,2024M1,46.321992,4632.2
0462-221-1631,EMEA,2024M1,3732.474176,1490.359785
0462-221-1631,AMER,2024M1,37021.7976699999,16369.0
0504-001-4001,AMER,2024M1,1655.545388,406.0
0504-002-4001,AMER,2024M1,1600.190999,519.7824
0504-005-3801,AMER,2024M1,2002.665837,933.0
0513-002-0006,AMER,2024M1,154.752067,84.0
0513-009-2406,APAC,2024M1,397.176822,613.71328
0513-009-2406,EMEA,2024M1,26.06,20.0
0513-009-2406,AMER,2024M1,0.0,0.0
0513-010-4006,AMER,2024M1,624.814486,633.0
0513-011-7006,EMEA,2024M1,376.640974,212.1
0513-011-7006,AMER,2024M1,8300.826901,8105.06
0513-012-4006,AMER,2024M1,0.0,0.0
0513-014-4006,AMER,2024M1,20.260732,9.0
0513-016-4001,AMER,2024M1,0.193432,1.966723
0513-017-8006,AMER,2024M1,861.246784,417.000003
0513-020-4006,AMER,2024M1,3.391461,1.046127
0515-001-4005,AMER,2024M1,17.6392,50.0
0515-002-4005,AMER,2024M1,32.696507,95.138391
0515-004-2405,AMER,2024M1,11.10987,10.461302
0515-005-2405,AMER,2024M1,0.0,8.109069
0515-006-7005,AMER,2024M1,19.677481,20.922609
0515-009-4005,AMER,2024M1,326.860916,436.0
0515-010-4005,AMER,2024M1,6.932496,47.0
0515-013-4005,AMER,2024M1,0.0,133.6048
0515-013-4005,AMER,2024M1,12.298756,18.921165
0515-015-4005,EMEA,2024M1,0.0,0.0
0515-015-4005,AMER,2024M1,537.530907,310.48
0515-018-5005,EMEA,2024M1,328.64679,642.36
0515-018-5005,AMER,2024M1,145.249998,200.0
0515-020-2405,AMER,2024M1,0.0,19.0
0515-031-7005,EMEA,2024M1,1567.600571,1262.0
0515-031-7005,AMER,2024M1,25.860339,8.369042
0526-001-0090,AMER,2024M1,267.457337,67.0
0526-004-0090,AMER,2024M1,89.538488,40.799086
0526-012-0090,AMER,2024M1,33.216996,16.0
0528-001-5005,APAC,2024M1,6185.056373,4434.80589
0528-001-5005,EMEA,2024M1,2186.797658,1384.705034
0528-001-5005,AMER,2024M1,5111.159376,3262.46
0528-001-5005,AMER,2024M1,1534.671059,741.675873
0528-002-6005,APAC,2024M1,5398.351953,3844.245247
0528-002-6005,APAC,2024M1,104.27602,55.234192
0528-002-6005,EMEA,2024M1,2516.043769,1631.638571
0528-002-6005,AMER,2024M1,5697.572699,4097.768938
0528-002-6005,AMER,2024M1,1128.257524,457.351047
0528-004-3805,APAC,2024M1,60.677202,33.956828
0528-004-3805,EMEA,2024M1,254.309958,150.0
0528-004-3805,AMER,2024M1,960.850805,835.4
0528-005-3805,APAC,2024M1,1695.313842,735.979414
0528-005-3805,APAC,2024M1,0.0,0.0
0528-005-3805,AMER,2024M1,1544.726722,1516.0
0528-005-3805,AMER,2024M1,18.821286,4.685063
0528-006-7005,APAC,2024M1,160.178844,77.702454
0528-006-7005,EMEA,2024M1,2799.239504,1575.913936
0528-006-7005,AMER,2024M1,146.840079,72.0
0528-007-6005,APAC,2024M1,4.145318,2.089639
0528-007-6005,APAC,2024M1,1721.567358,581.753871
0528-007-6005,AMER,2024M1,43.578129,12.625232
0528-012-7005,APAC,2024M1,4725.967941,1033.962076
0528-012-7005,EMEA,2024M1,6813.233244,2811.569931
0528-012-7005,AMER,2024M1,710.871789,197.0
0534-001-0001,AMER,2024M1,667.877131,146.0
0534-002-0001,AMER,2024M1,0.0,0.0
0535-001-0001,AMER,2024M1,11.531498,53.0
0591683001,EMEA,2024M1,348.488784,2727.0
063725P011,AMER,2024M1,6185.084748,159945.3
063725P011,AMER,2024M1,478.181692,12440.97286
063725P018,AMER,2024M1,209.50501,1890.72
063725P022,APAC,2024M1,3317.693551,2315.068979
063725P022,AMER,2024M1,16056.74545,19125.0
063725P022,AMER,2024M1,1160.60032,1069.12
063725P034,APAC,2024M1,1359.654997,55000.0
063725P080,AMER,2024M1,1984.139998,20000.0
0705654001,EMEA,2024M1,254.046512,208.862191
0705654001,AMER,2024M1,834.205994,218.0
0705654001,AMER,2024M1,1643.137616,920.219568
0730-001-0905,AMER,2024M1,95.640523,57.405016
0794-3360,AMER,2024M1,87.48894,66.0
0810-201-2401,AMER,2024M1,0.0,0.0
0828434001,AMER,2024M1,2314.557286,250.639935
0838016002,EMEA,2024M1,3131.693008,125616.0
0838016002,AMER,2024M1,301.227894,10909.0
0838016002,AMER,2024M1,17.564787,945.36
0838016008,EMEA,2024M1,140.17689,6363.0
0839063001,AMER,2024M1,577.178688,3383.763487
085193P003,AMER,2024M1,11690.5061,1085.0
0882513001,EMEA,2024M1,1055.48989,635.0
0934444003,AMER,2024M1,632.9453,163.0
0942318R02,AMER,2024M1,18340.23893,5629.0
0989076002,APAC,2024M1,0.0,0.0
0989076002,EMEA,2024M1,3495.097708,114480.7536
0989076002,AMER,2024M1,4210.972277,110368.1002
0989076011,EMEA,2024M1,517.519998,20000.0
0989076013,EMEA,2024M1,0.0,0.0
1000309203,AMER,2024M1,0.0,0.0
100132-1,APAC,2024M1,475.265067,3813.799507
100132-1,EMEA,2024M1,3259.504245,40365.66682
100132-1,AMER,2024M1,818.21966,9120.732521
100283-1,APAC,2024M1,239.827424,44.37618
100283-1,EMEA,2024M1,630.70969,338.0
100284-1,APAC,2024M1,3889.914364,2707.363707
100284-1,EMEA,2024M1,2455.590463,1249.0
100291-1,APAC,2024M1,5484.45985199999,4228.364871
100291-1,EMEA,2024M1,1029.40676,1244.0
100292-1,EMEA,2024M1,0.0,0.0
100494-2,EMEA,2024M1,0.0,0.0
100495-2,EMEA,2024M1,727.419459,33051.0
100833-2,APAC,2024M1,67.333811,133.687164
100833-2,EMEA,2024M1,48.046216,136.0
100833-2,AMER,2024M1,0.0,0.0
100833-2,AMER,2024M1,117.150306,268.669334
1010-002-0306,EMEA,2024M1,0.0,0.0
1010-002-0306,AMER,2024M1,32.650014,528.647878
1010-007-0806,AMER,2024M1,133.550335,946.001825
1010-008-0206,EMEA,2024M1,0.0,0.0
1010-008-0206,AMER,2024M1,96.443684,1148.686102
1010-009-0206,EMEA,2024M1,0.0,0.0
1010-009-0206,AMER,2024M1,52.151518,554.615803
1010-016-0406,AMER,2024M1,18.803833,144.5946
1010-016-0406,AMER,2024M1,315.547932,1890.72
1010-017-0606,AMER,2024M1,267.243545,1861.72026
1010-020-1206,EMEA,2024M1,20.889688,114.806005
1010-020-1206,AMER,2024M1,0.03453,0.208287
1010-022-0406,AMER,2024M1,1090.944765,3802.499711
1010-033-0206,AMER,2024M1,4403.734269,20787.0
1010-036-0406,AMER,2024M1,1227.95875,1294.735735
1010-038-0606,APAC,2024M1,0.0,0.0
1010-038-0606,EMEA,2024M1,1350.76675,1971.693175
1010-038-0606,AMER,2024M1,3152.901616,13958.78316
1010-040-0806,AMER,2024M1,81.617569,61.829857
1010-042-1206,EMEA,2024M1,3964.828993,8560.676254
1010-042-1206,AMER,2024M1,13951.65929,31344.97083
1010-044-0306,AMER,2024M1,363.022805,346.985487
1010-045-0306,AMER,2024M1,75.401402,418.966515
1010-057-0206,AMER,2024M1,0.0,0.0
1010-058-1206,AMER,2024M1,697.315616,6266.844829
1010-062-0306,AMER,2024M1,437.70801,7643.323748
1010-063-0806,AMER,2024M1,1133.689969,10568.96029
1010-064-0206,AMER,2024M1,976.948417,17505.26636
1010-066-0406,AMER,2024M1,919.622595,14559.93184
1010-069-0306,AMER,2024M1,114.235863,443.720597
1010-070-0606,AMER,2024M1,0.000126,0.000693
1010-079-0206,AMER,2024M1,321.333481,1345.093322
1010-082-1806,AMER,2024M1,118.812982,60.951772
10100944-KIT,AMER,2024M1,67.647124,7.0
10100945-KIT,AMER,2024M1,216.662504,13.0
10100946-KIT,AMER,2024M1,264.038093,10.0
1010-114-0206,APAC,2024M1,2805.649998,25000.0
1010-114-0206,EMEA,2024M1,4930.434883,32081.68264
1010-114-0206,AMER,2024M1,178.574209,209.483257
1010-120-0806,EMEA,2024M1,1833.254607,5147.04699
1010-130-0406,APAC,2024M1,0.955258,5.517268
1010-130-0406,AMER,2024M1,118.775137,479.096064
1011-013-0405,AMER,2024M1,1886.560343,3730.392776
1011-026-0205,APAC,2024M1,5065.756923,38125.15057
1011-026-0205,APAC,2024M1,483.886115,3655.502052
1011-026-0205,EMEA,2024M1,23651.0837,98506.78894
1011-026-0205,AMER,2024M1,15282.49056,83194.4885
1011-026-0205,AMER,2024M1,32.634867,142.753459
1011-027-0805,APAC,2024M1,263.836631,1696.870051
1011-027-0805,EMEA,2024M1,1178.072394,3765.841129
1011-027-0805,AMER,2024M1,1567.055542,3857.447478
1011-027-0805,AMER,2024M1,12.38375,54.905174
1011-030-0205,EMEA,2024M1,3335.845396,15443.83559
1011-030-0205,AMER,2024M1,328.51656,784.526996
1011-040-0205,AMER,2024M1,40.871378,138.425057
1011-046-0405,AMER,2024M1,421.019317,1519.907172
1011-047-0605,APAC,2024M1,0.0,0.0
1011-047-0605,EMEA,2024M1,720.680127,3345.131412
1011-047-0605,AMER,2024M1,1692.562785,8657.103322
1011-048-0805,AMER,2024M1,150.902625,460.494036
1011-052-1205,APAC,2024M1,0.0,0.0
1011-052-1205,EMEA,2024M1,1598.476347,5566.189802
1011-052-1205,AMER,2024M1,5237.876962,17122.96003
1011-053-1205,APAC,2024M1,0.0,0.0
1011-053-1205,EMEA,2024M1,1362.527171,4562.277777
1011-053-1205,AMER,2024M1,3450.883371,10213.001
1011-054-1205,APAC,2024M1,0.0,0.0
1011-054-1205,EMEA,2024M1,0.0,0.0
1011-054-1205,AMER,2024M1,347.60934,777.948848
1011-055-1205,AMER,2024M1,213.262696,538.012064
1011-056-0305,EMEA,2024M1,0.0,0.0
1011-056-0305,AMER,2024M1,212.463473,688.433971
1011-078-0205,AMER,2024M1,76.011732,1020.291736
1011-083-0205,AMER,2024M1,5373.899998,35000.0
1011-084-0305,EMEA,2024M1,0.0,0.0
1011-086-0605,EMEA,2024M1,329.813949,1499.200947
1011-086-0605,AMER,2024M1,919.97193,5285.068831
1011-118-0405,APAC,2024M1,1.041658,5.517268
1011-118-0405,AMER,2024M1,59.997539,92.448135
1011-120-0205,AMER,2024M1,61.51503,204.728945
1011-227-0205,APAC,2024M1,29703.2226,71233.04625
1011-227-0205,EMEA,2024M1,18750.91937,52859.8221
1011-227-0205,AMER,2024M1,8923.009026,17046.08278
1011-227-0205,AMER,2024M1,2266.868955,4986.11414499999
1011-228-0205,APAC,2024M1,254.987444,455.292615
1011-228-0205,EMEA,2024M1,2705.087994,4967.151033
1011-228-0205,AMER,2024M1,1879.305386,3224.449387
1011-228-0205,AMER,2024M1,493.341736,981.088005
1011-229-0205,APAC,2024M1,18845.5291399999,32471.32714
1011-229-0205,EMEA,2024M1,11649.69465,30893.34751
1011-229-0205,AMER,2024M1,705.103959,1406.020369
1011-229-0205,AMER,2024M1,888.277376,1641.287462
1011-230-0205,EMEA,2024M1,0.0,0.0
1011-230-0205,AMER,2024M1,132.536056,148.571088
1011-231-0305,APAC,2024M1,3642.491404,5883.73807
1011-231-0305,EMEA,2024M1,9167.093297,17487.35668
1011-231-0305,AMER,2024M1,363.711083,410.700044
1011-231-0305,AMER,2024M1,262.620743,389.999998
1011-232-0305,APAC,2024M1,51.853463,41.943473
1011-232-0305,EMEA,2024M1,0.0,0.0
1011-232-0305,AMER,2024M1,82.116733,46.928989
1011-233-0305,APAC,2024M1,4440.970649,8684.661035
1011-233-0305,EMEA,2024M1,4608.725863,9184.882977
1011-233-0305,AMER,2024M1,810.313664,1087.637223
1011-233-0305,AMER,2024M1,0.0,0.0
1011-234-0305,APAC,2024M1,0.0,0.0
1011-234-0305,AMER,2024M1,20.279483,10.444762
1011-235-0405,APAC,2024M1,4757.133377,9399.473694
1011-235-0405,EMEA,2024M1,12621.84401,25338.5971
1011-235-0405,AMER,2024M1,384.625417,496.767099
1011-235-0405,AMER,2024M1,201.477719,232.79795
1011-236-0405,EMEA,2024M1,1268.268523,675.0
1011-236-0405,AMER,2024M1,2572.659924,2037.625184
1011-237-0405,APAC,2024M1,2960.184153,6017.321327
1011-237-0405,EMEA,2024M1,6211.341072,9219.196484
1011-237-0405,AMER,2024M1,5797.335204,8203.184118
1011-237-0405,AMER,2024M1,45.829302,51.999999
1011-238-0405,AMER,2024M1,381.930444,193.748254
1011-239-0605,APAC,2024M1,8477.151903,12820.77319
1011-239-0605,EMEA,2024M1,11674.36832,17351.45431
1011-239-0605,AMER,2024M1,7960.041512,7825.416849
1011-239-0605,AMER,2024M1,1460.667287,1755.519999
1011-240-0605,APAC,2024M1,200.26078,198.0
1011-240-0605,EMEA,2024M1,1982.890256,1728.983594
1011-240-0605,AMER,2024M1,3843.371612,2655.368843
1011-241-0605,APAC,2024M1,9151.38482,14450.96648
1011-241-0605,EMEA,2024M1,6519.282369,8463.940154
1011-241-0605,AMER,2024M1,6669.102077,8170.932963
1011-241-0605,AMER,2024M1,1099.626847,1127.386326
1011-242-0605,APAC,2024M1,264.086626,349.528989
1011-242-0605,AMER,2024M1,0.0,0.0
1011-243-0805,APAC,2024M1,5431.192182,6340.128513
1011-243-0805,APAC,2024M1,891.432243,956.553076
1011-243-0805,EMEA,2024M1,16502.08596,20612.1064
1011-243-0805,AMER,2024M1,3610.305836,2315.800615
1011-243-0805,AMER,2024M1,362.099538,344.072443
1011-243-0805-VP,EMEA,2024M1,1873.036695,2114.793675
1011-244-0805,EMEA,2024M1,2605.38498,3247.964879
1011-244-0805,AMER,2024M1,1227.677256,991.547136
1011-244-0805,AMER,2024M1,1370.341885,1008.791141
1011-245-0805,APAC,2024M1,4176.866844,4629.926543
1011-245-0805,APAC,2024M1,463.737096,438.660243
1011-245-0805,EMEA,2024M1,12599.42781,15419.50337
1011-245-0805,AMER,2024M1,4141.721894,2992.334244
1011-245-0805,AMER,2024M1,0.0,0.0
1011-246-0805,APAC,2024M1,2734.168137,1980.0
1011-246-0805,EMEA,2024M1,364.47951,441.936
1011-246-0805,AMER,2024M1,1385.896574,850.482037
1011-247-1205,APAC,2024M1,8893.001655,9317.174428
1011-247-1205,APAC,2024M1,1742.279467,1279.425716
1011-247-1205,EMEA,2024M1,9792.530945,10492.46632
1011-247-1205,AMER,2024M1,61.212679,47.56312
1011-248-1205,APAC,2024M1,9503.811819,8905.280661
1011-248-1205,APAC,2024M1,313.065047,231.75
1011-248-1205,EMEA,2024M1,1284.306223,1325.067348
1011-248-1205,AMER,2024M1,850.268596,659.118203
1011-249-1205,APAC,2024M1,13568.27919,12975.52346
1011-249-1205,APAC,2024M1,580.33359,423.963845
1011-249-1205,EMEA,2024M1,12047.7743,12937.6599
1011-249-1205,AMER,2024M1,2030.419189,1578.835829
1011-249-1205,AMER,2024M1,0.0,0.0
1011-250-1205,APAC,2024M1,27.66711,23.301927
1011-250-1205,EMEA,2024M1,129.002167,137.236024
1011-250-1205,AMER,2024M1,272.625394,196.61867
1011-255-0205,APAC,2024M1,1953.592881,3160.347517
1011-255-0205,APAC,2024M1,927.262225,1757.893076
1011-255-0205,EMEA,2024M1,26594.63199,71261.62249
1011-255-0205,AMER,2024M1,12985.00153,16915.3287
1011-255-0205,AMER,2024M1,8151.863038,17064.31259
1011-256-0205,APAC,2024M1,84.084775,93.207726
1011-256-0205,EMEA,2024M1,2426.962271,5546.064736
1011-256-0205,AMER,2024M1,1443.905626,1991.814116
1011-256-0205,AMER,2024M1,8.032207,11.713098
1011-257-0205,APAC,2024M1,623.119148,1191.768736
1011-257-0205,APAC,2024M1,1031.003791,1030.0
1011-257-0205,EMEA,2024M1,6894.960611,18305.60128
1011-257-0205,AMER,2024M1,3289.493326,5202.541376
1011-257-0205,AMER,2024M1,321.4349,655.294184
1011-258-0205,EMEA,2024M1,12.642648,24.0
1011-258-0205,AMER,2024M1,0.0,0.0
1011-259-0305,APAC,2024M1,54.263786,45.438763
1011-259-0305,APAC,2024M1,768.33431,731.100408
1011-259-0305,EMEA,2024M1,6195.309716,11886.70819
1011-259-0305,AMER,2024M1,1085.815048,1087.072905
1011-259-0305,AMER,2024M1,319.290429,603.294183
1011-259-0305-V2,EMEA,2024M1,0.0,0.0
1011-260-0305,APAC,2024M1,556.562004,932.077314
1011-260-0305,EMEA,2024M1,59.055636,34.564557
1011-260-0305,AMER,2024M1,48.20557,31.927197
1011-261-0305,APAC,2024M1,0.0,0.0
1011-261-0305,APAC,2024M1,273.268821,328.995181
1011-261-0305,EMEA,2024M1,2811.588611,5532.363869
1011-261-0305,AMER,2024M1,77.800259,101.174062
